semester,occupancy-student,occupancy-permanent-academic-staff ,temp-acaemic,executive-non-academic,other-non-academic ,no-of-degree-programs ,no-of-departments,total 
1,1250,92,40,3,24,5,6,37187.86055
1,1250,92,40,4,8,5,6,36566.57935
1,1250,92,40,4,24,5,6,37275.49885
1,1250,92,49,1,8,5,7,36689.25595
1,1250,92,49,1,24,5,7,37398.17545
1,1250,92,49,2,8,5,7,36790.61125
1,1250,92,49,2,24,5,7,37499.53075
1,1250,92,49,3,8,5,7,36886.51845
1,1250,92,49,3,24,5,7,37595.43795
1,1250,92,49,4,8,5,7,36974.15675
1,1250,92,49,4,24,5,7,37683.07625
1,1250,92,57,1,8,5,8,37538.83655
1,1250,92,57,1,24,5,8,38247.75605
1,1250,92,57,2,8,5,8,37640.19185
1,1250,92,57,2,24,5,8,38349.11135
1,1250,92,57,3,8,5,8,37736.09905
1,1250,92,57,3,24,5,8,38445.01855
1,1250,92,57,4,8,5,8,37823.73735
1,1250,92,57,4,24,5,8,38532.65685
1,1250,95,16,1,8,5,3,35991.31495
1,1250,95,16,1,24,5,3,36700.23445
1,1250,95,16,2,8,5,3,36092.67025
1,1250,95,16,2,24,5,3,36801.58975
1,1250,95,16,3,8,5,3,36188.57745
1,1250,95,16,3,24,5,3,36897.49695
1,1250,95,16,4,8,5,3,36276.21575
1,1250,95,16,4,24,5,3,36985.13525
1,1250,95,24,1,8,5,4,36532.62235
1,1250,95,24,1,24,5,4,37241.54185
1,1250,95,24,2,8,5,4,36633.97765
1,1250,95,24,2,24,5,4,37342.89715
1,1250,95,24,3,8,5,4,36729.88485
1,1250,95,24,3,24,5,4,37438.80435
1,1250,95,24,4,8,5,4,36817.52315
1,1250,95,24,4,24,5,4,37526.44265
1,1250,95,32,1,8,5,5,36993.00375
1,1250,95,32,1,24,5,5,37701.92325
1,1250,95,32,2,8,5,5,37094.35905
1,1250,95,32,2,24,5,5,37803.27855
1,1250,95,32,3,8,5,5,37190.26625
1,1250,95,32,3,24,5,5,37899.18575
1,1250,95,32,4,8,5,5,37277.90455
1,1250,95,32,4,24,5,5,37986.82405
1,1250,95,40,1,8,5,6,37304.83735
1,1250,95,40,1,24,5,6,38013.75685
1,1250,95,40,2,8,5,6,37406.19265
1,1250,95,40,2,24,5,6,38115.11215
1,1250,95,40,3,8,5,6,37502.09985
1,1250,95,40,3,24,5,6,38211.01935
1,1250,95,40,4,8,5,6,37589.73815
1,1250,95,40,4,24,5,6,38298.65765
1,1250,95,49,1,8,5,7,37712.41475
1,1250,95,49,1,24,5,7,38421.33425
1,1250,95,49,2,8,5,7,37813.77005
1,1250,95,49,2,24,5,7,38522.68955
1,1250,95,49,3,8,5,7,37909.67725
1,1250,95,49,3,24,5,7,38618.59675
1,1250,95,49,4,8,5,7,37997.31555
1,1250,95,49,4,24,5,7,38706.23505
1,1250,95,57,1,8,5,8,38561.99535
1,1250,95,57,1,24,5,8,39270.91485
1,1250,95,57,2,8,5,8,38663.35065
1,1250,95,57,2,24,5,8,39372.27015
1,1250,95,57,3,8,5,8,38759.25785
1,1250,95,57,3,24,5,8,39468.17735
1,1250,95,57,4,8,5,8,38846.89615
1,1250,95,57,4,24,5,8,39555.81565
2,2000,20,16,1,8,6,3,43575.23161
2,2000,20,16,1,24,6,3,44284.15111
2,2000,20,16,2,8,6,3,43676.58691
2,2000,20,16,2,24,6,3,44385.50641
2,2000,20,16,3,8,6,3,43772.49411
2,2000,20,16,3,24,6,3,44481.41361
2,2000,20,16,4,8,6,3,43860.13241
2,2000,20,16,4,24,6,3,44569.05191
2,2000,20,24,1,8,6,4,44116.53901
2,2000,20,24,1,24,6,4,44825.45851
2,2000,20,24,2,8,6,4,44217.89431
2,2000,20,24,2,24,6,4,44926.81381
2,2000,20,24,3,8,6,4,44313.80151
2,2000,20,24,3,24,6,4,45022.72101
2,2000,20,24,4,8,6,4,44401.43981
2,2000,20,24,4,24,6,4,45110.35931
2,2000,20,32,1,8,6,5,44576.92041
2,2000,20,32,1,24,6,5,45285.83991
2,2000,20,32,2,8,6,5,44678.27571
2,2000,20,32,2,24,6,5,45387.19521
2,2000,20,32,3,8,6,5,44774.18291
2,2000,20,32,3,24,6,5,45483.10241
2,2000,20,32,4,8,6,5,44861.82121
2,2000,20,32,4,24,6,5,45570.74071
2,2000,20,40,1,8,6,6,44888.75401
2,2000,20,40,1,24,6,6,45597.67351
2,2000,20,40,2,8,6,6,44990.10931
2,2000,20,40,2,24,6,6,45699.02881
2,2000,20,40,3,8,6,6,45086.01651
2,2000,20,40,3,24,6,6,45794.93601
2,2000,20,40,4,8,6,6,45173.65481
2,2000,20,40,4,24,6,6,45882.57431
2,2000,20,49,1,8,6,7,45296.33141
2,2000,20,49,1,24,6,7,46005.25091
2,2000,20,49,2,8,6,7,45397.68671
2,2000,20,49,2,24,6,7,46106.60621
2,2000,20,49,3,8,6,7,45493.59391
2,2000,20,49,3,24,6,7,46202.51341
2,2000,20,49,4,8,6,7,45581.23221
2,2000,20,49,4,24,6,7,46290.15171
2,2000,20,57,1,8,6,8,46145.91201
2,2000,20,57,1,24,6,8,46854.83151
2,2000,20,57,2,8,6,8,46247.26731
2,2000,20,57,2,24,6,8,46956.18681
2,2000,20,57,3,8,6,8,46343.17451
2,2000,20,57,3,24,6,8,47052.09401
2,2000,20,57,4,8,6,8,46430.81281
2,2000,20,57,4,24,6,8,47139.73231
2,2000,26,16,1,8,6,3,44574.85221
2,2000,26,16,1,24,6,3,45283.77171
2,2000,26,16,2,8,6,3,44676.20751
2,2000,26,16,2,24,6,3,45385.12701
2,2000,26,16,3,8,6,3,44772.11471
2,2000,26,16,3,24,6,3,45481.03421
2,2000,26,16,4,8,6,3,44859.75301
2,2000,26,16,4,24,6,3,45568.67251
2,2000,26,24,1,8,6,4,45116.15961
2,2000,26,24,1,24,6,4,45825.07911
2,2000,26,24,2,8,6,4,45217.51491
2,2000,26,24,2,24,6,4,45926.43441
2,2000,26,24,3,8,6,4,45313.42211
2,2000,26,24,3,24,6,4,46022.34161
2,2000,26,24,4,8,6,4,45401.06041
2,2000,26,32,1,8,6,5,45576.54101
2,2000,26,32,1,24,6,5,46285.46051
2,2000,26,32,2,8,6,5,45677.89631
2,2000,26,32,2,24,6,5,46386.81581
2,2000,20,32,3,8,6,5,45773.80351
2,2000,20,32,3,24,6,5,46482.72301
2,2000,20,32,4,8,6,5,45861.44181
2,2000,26,40,1,8,6,6,45888.37461
2,2000,26,40,1,24,6,6,46597.29411
2,2000,26,40,2,8,6,6,45989.72991
2,2000,26,40,2,24,6,6,46698.64941
2,2000,26,40,3,8,6,6,46085.63711
2,2000,26,40,3,24,6,6,46794.55661
2,2000,26,40,4,8,6,6,46173.27541
2,2000,26,49,1,8,6,7,46295.95201
2,2000,26,49,1,24,6,7,47004.87151
2,2000,26,49,2,8,6,7,46397.30731
2,2000,26,49,2,24,6,7,47106.22681
2,2000,26,49,3,8,6,7,46493.21451
2,2000,26,49,3,24,6,7,47202.13401
2,2000,26,49,4,8,6,7,46580.85281
2,2000,26,57,1,8,6,8,47145.53261
2,2000,26,57,1,24,6,8,47854.45211
2,2000,26,57,2,8,6,8,47246.88791
2,2000,26,57,2,24,6,8,47955.80741
2,2000,26,57,3,8,6,8,47342.79511
2,2000,26,57,3,24,6,8,48051.71461
2,2000,26,57,4,8,6,8,47430.43341
2,2000,26,57,4,24,6,8,48139.35291
2,2000,35,16,1,8,6,3,45350.81221
2,2000,35,16,1,24,6,3,46059.73171
2,2000,35,16,2,8,6,3,45452.16751
2,2000,35,16,2,24,6,3,46161.08701
2,2000,35,16,3,8,6,3,45548.07471
2,2000,35,16,3,24,6,3,46256.99421
2,2000,35,16,4,8,6,3,45635.71301
2,2000,35,24,1,8,6,4,45892.11961
2,2000,35,24,1,24,6,4,46601.03911
2,2000,35,24,2,8,6,4,45993.47491
2,2000,35,24,2,24,6,4,46702.39441
2,2000,35,24,3,8,6,4,46089.38211
2,2000,35,24,3,24,6,4,46798.30161
2,2000,35,24,4,8,6,4,46177.02041
2,2000,35,24,4,24,6,4,46885.93991
2,2000,35,32,1,8,6,5,46352.50101
2,2000,35,32,1,24,6,5,47061.42051
2,2000,35,32,2,8,6,5,46453.85631
2,2000,35,32,2,24,6,5,47162.77581
2,2000,35,32,3,8,6,5,46549.76351
2,2000,35,32,3,24,6,5,47258.68301
2,2000,35,32,4,8,6,5,46637.40181
2,2000,35,32,4,24,6,5,47346.32131
2,2000,35,40,1,8,6,6,46664.33461
2,2000,35,40,1,24,6,6,47373.25411
2,2000,35,40,2,8,6,6,46765.68991
2,2000,35,40,2,24,6,6,47474.60941
2,2000,20,40,3,8,6,6,46861.59711
2,2000,20,40,3,24,6,6,47570.51661
2,2000,20,40,4,8,6,6,46949.23541
2,2000,20,40,4,24,6,6,47658.15491
2,2000,35,49,1,8,6,7,47071.91201
2,2000,35,49,1,24,6,7,47780.83151
2,2000,35,49,2,8,6,7,47173.26731
2,2000,35,49,2,24,6,7,47882.18681
2,2000,20,49,3,8,6,7,47269.17451
2,2000,20,49,3,24,6,7,47978.09401
2,2000,20,49,4,8,6,7,47356.81281
2,2000,35,57,1,8,6,8,47921.49261
2,2000,35,57,1,24,6,8,48630.41211
2,2000,35,57,2,8,6,8,48022.84791
2,2000,35,57,2,24,6,8,48731.76741
2,2000,35,57,3,8,6,8,48118.75511
2,2000,35,57,3,24,6,8,48827.67461
2,2000,35,57,4,8,6,8,48206.39341
2,2000,35,57,4,24,6,8,48915.31291
2,2000,44,16,1,8,6,3,46268.05751
2,2000,44,16,1,24,6,3,46976.97701
2,2000,44,16,2,8,6,3,46369.41281
2,2000,44,16,2,24,6,3,47078.33231
2,2000,44,16,3,8,6,3,46465.32001
2,2000,44,16,3,24,6,3,47174.23951
2,2000,44,16,4,8,6,3,46552.95831
2,2000,44,24,1,8,6,4,46809.36491
2,2000,44,24,1,24,6,4,47518.28441
2,2000,44,24,2,8,6,4,46910.72021
2,2000,44,24,2,24,6,4,47619.63971
2,2000,44,24,3,8,6,4,47006.62741
2,2000,44,24,3,24,6,4,47715.54691
2,2000,44,24,4,8,6,4,47094.26571
2,2000,44,24,4,24,6,4,47803.18521
2,2000,44,32,1,8,6,5,47269.74631
2,2000,44,32,1,24,6,5,47978.66581
2,2000,44,32,2,8,6,5,47371.10161
2,2000,44,32,2,24,6,5,48080.02111
2,2000,44,32,3,8,6,5,47467.00881
2,2000,44,32,3,24,6,5,48175.92831
2,2000,44,32,4,8,6,5,47554.64711
2,2000,44,32,4,24,6,5,48263.56661
2,2000,44,40,1,8,6,6,47581.57991
2,2000,44,40,1,24,6,6,48290.49941
2,2000,44,40,2,8,6,6,47682.93521
2,2000,44,40,2,24,6,6,48391.85471
2,2000,44,40,3,8,6,6,47778.84241
2,2000,44,40,3,24,6,6,48487.76191
2,2000,44,40,4,8,6,6,47866.48071
2,2000,44,40,4,24,6,6,48575.40021
2,2000,44,49,1,8,6,7,47989.15731
2,2000,44,49,1,24,6,7,48698.07681
2,2000,44,49,2,8,6,7,48090.51261
2,2000,44,49,2,24,6,7,48799.43211
2,2000,44,49,3,8,6,7,48186.41981
2,2000,44,49,3,24,6,7,48895.33931
2,2000,44,49,4,8,6,7,48274.05811
2,2000,44,49,4,24,6,7,48982.97761
2,2000,44,57,1,8,6,8,48838.73791
2,2000,44,57,1,24,6,8,49547.65741
2,2000,44,57,2,8,6,8,48940.09321
2,2000,44,57,2,24,6,8,49649.01271
2,2000,44,57,3,8,6,8,49036.00041
2,2000,44,57,3,24,6,8,49744.91991
2,2000,44,57,4,8,6,8,49123.63871
2,2000,44,57,4,24,6,8,49832.55821
2,2000,50,16,1,8,6,3,46785.83281
2,2000,50,16,1,24,6,3,47494.75231
2,2000,50,16,2,8,6,3,46887.18811
2,2000,50,16,2,24,6,3,47596.10761
2,2000,44,16,3,8,6,3,46983.09531
2,2000,44,16,3,24,6,3,47692.01481
2,2000,44,16,4,8,6,3,47070.73361
2,2000,44,16,4,24,6,3,47779.65311
2,2000,50,24,1,8,6,4,47327.14021
2,2000,50,24,1,24,6,4,48036.05971
2,2000,50,24,2,8,6,4,47428.49551
2,2000,50,24,2,24,6,4,48137.41501
2,2000,50,24,3,8,6,4,47524.40271
2,2000,50,24,3,24,6,4,48233.32221
2,2000,50,24,4,8,6,4,47612.04101
2,2000,50,24,4,24,6,4,48320.96051
2,2000,50,32,1,8,6,5,47787.52161
2,2000,50,32,1,24,6,5,48496.44111
2,2000,50,32,2,8,6,5,47888.87691
2,2000,50,32,2,24,6,5,48597.79641
2,2000,50,32,3,8,6,5,47984.78411
2,2000,50,32,3,24,6,5,48693.70361
2,2000,50,32,4,8,6,5,48072.42241
2,2000,50,32,4,24,6,5,48781.34191
2,2000,50,40,1,8,6,6,48099.35521
2,2000,50,40,1,24,6,6,48808.27471
2,2000,50,40,2,8,6,6,48200.71051
2,2000,50,40,2,24,6,6,48909.63001
2,2000,20,40,3,8,6,6,48296.61771
2,2000,20,40,3,24,6,6,49005.53721
2,2000,20,40,4,8,6,6,48384.25601
2,2000,20,40,4,24,6,6,49093.17551
2,2000,50,49,1,8,6,7,48506.93261
2,2000,50,49,1,24,6,7,49215.85211
2,2000,50,49,2,8,6,7,48608.28791
2,2000,50,49,2,24,6,7,49317.20741
2,2000,20,49,3,8,6,7,48704.19511
2,2000,20,49,3,24,6,7,49413.11461
2,2000,20,49,4,8,6,7,48791.83341
2,2000,20,49,4,24,6,7,49500.75291
2,2000,50,57,1,8,6,8,49356.51321
2,2000,50,57,1,24,6,8,50065.43271
2,2000,50,57,2,8,6,8,49457.86851
2,2000,50,57,2,24,6,8,50166.78801
2,2000,50,57,3,8,6,8,49553.77571
2,2000,50,57,3,24,6,8,50262.69521
2,2000,50,57,4,8,6,8,49641.41401
2,2000,50,57,4,24,6,8,50350.33351
2,2000,59,16,1,8,6,3,47483.08151
2,2000,59,16,1,24,6,3,48192.00101
2,2000,59,16,2,8,6,3,47584.43681
2,2000,59,16,2,24,6,3,48293.35631
2,2000,59,16,3,8,6,3,47680.34401
2,2000,59,16,3,24,6,3,48389.26351
2,2000,59,16,4,8,6,3,47767.98231
2,2000,59,16,4,24,6,3,48476.90181
2,2000,59,24,1,8,6,4,48024.38891
2,2000,59,24,1,24,6,4,48733.30841
2,2000,59,24,2,8,6,4,48125.74421
2,2000,59,24,2,24,6,4,48834.66371
2,2000,59,24,3,8,6,4,48221.65141
2,2000,59,24,3,24,6,4,48930.57091
2,2000,59,24,4,8,6,4,48309.28971
2,2000,59,24,4,24,6,4,49018.20921
2,2000,59,32,1,8,6,5,48484.77031
2,2000,59,32,1,24,6,5,49193.68981
2,2000,59,32,2,8,6,5,48586.12561
2,2000,59,32,2,24,6,5,49295.04511
2,2000,59,32,3,8,6,5,48682.03281
2,2000,59,32,3,24,6,5,49390.95231
2,2000,59,32,4,8,6,5,48769.67111
2,2000,59,32,4,24,6,5,49478.59061
2,2000,59,40,1,8,6,6,48796.60391
2,2000,59,40,1,24,6,6,49505.52341
2,2000,59,40,2,8,6,6,48897.95921
2,2000,59,40,2,24,6,6,49606.87871
2,2000,59,40,3,8,6,6,48993.86641
2,2000,59,40,3,24,6,6,49702.78591
2,2000,59,40,4,8,6,6,49081.50471
2,2000,59,40,4,24,6,6,49790.42421
2,2000,59,49,1,8,6,7,49204.18131
2,2000,59,49,1,24,6,7,49913.10081
2,2000,59,49,2,8,6,7,49305.53661
2,2000,59,49,2,24,6,7,50014.45611
2,2000,59,49,3,8,6,7,49401.44381
2,2000,59,49,3,24,6,7,50110.36331
2,2000,59,49,4,8,6,7,49489.08211
2,2000,59,49,4,24,6,7,50198.00161
2,2000,59,57,1,8,6,8,50053.76191
2,2000,59,57,1,24,6,8,50762.68141
2,2000,59,57,2,8,6,8,50155.11721
2,2000,59,57,2,24,6,8,50864.03671
2,2000,59,57,3,8,6,8,50251.02441
2,2000,59,57,3,24,6,8,50959.94391
2,2000,59,57,4,8,6,8,50338.66271
2,2000,59,57,4,24,6,8,51047.58221
2,2000,68,16,1,8,6,3,48272.16941
2,2000,68,16,1,24,6,3,48981.08891
2,2000,68,16,2,8,6,3,48373.52471
2,2000,68,16,2,24,6,3,49082.44421
2,2000,68,16,3,8,6,3,48469.43191
2,2000,68,16,3,24,6,3,49178.35141
2,2000,68,16,4,8,6,3,48557.07021
2,2000,68,16,4,24,6,3,49265.98971
2,2000,68,24,1,8,6,4,48813.47681
2,2000,68,24,1,24,6,4,49522.39631
2,2000,68,24,2,8,6,4,48914.83211
2,2000,68,24,2,24,6,4,49623.75161
2,2000,68,24,3,8,6,4,49010.73931
2,2000,68,24,3,24,6,4,49719.65881
2,2000,68,24,4,8,6,4,49098.37761
2,2000,68,24,4,24,6,4,49807.29711
2,2000,68,32,1,8,6,5,49273.85821
2,2000,68,32,1,24,6,5,49982.77771
2,2000,68,32,2,8,6,5,49375.21351
2,2000,68,32,2,24,6,5,50084.13301
2,2000,68,32,3,8,6,5,49471.12071
2,2000,68,32,3,24,6,5,50180.04021
2,2000,68,32,4,8,6,5,49558.75901
2,2000,68,32,4,24,6,5,50267.67851
2,2000,68,40,1,8,6,6,49585.69181
2,2000,68,40,1,24,6,6,50294.61131
2,2000,68,40,2,8,6,6,49687.04711
2,2000,68,40,2,24,6,6,50395.96661
2,2000,68,40,3,8,6,6,49782.95431
2,2000,68,40,3,24,6,6,50491.87381
2,2000,68,40,4,8,6,6,49870.59261
2,2000,68,40,4,24,6,6,50579.51211
2,2000,68,49,1,8,6,7,49993.26921
2,2000,68,49,1,24,6,7,50702.18871
2,2000,68,49,2,8,6,7,50094.62451
2,2000,68,49,2,24,6,7,50803.54401
2,2000,68,49,3,8,6,7,50190.53171
2,2000,68,49,3,24,6,7,50899.45121
2,2000,68,49,4,8,6,7,50278.17001
2,2000,68,49,4,24,6,7,50987.08951
2,2000,68,57,1,8,6,8,50842.84981
2,2000,68,57,1,24,6,8,51551.76931
2,2000,68,57,2,8,6,8,50944.20511
2,2000,68,57,2,24,6,8,51653.12461
2,2000,68,57,3,8,6,8,51040.11231
2,2000,68,57,3,24,6,8,51749.03181
2,2000,68,57,4,8,6,8,51127.75061
2,2000,68,57,4,24,6,8,51836.67011
2,2000,74,16,1,8,6,3,48743.22111
2,2000,74,16,1,24,6,3,49452.14061
2,2000,74,16,2,8,6,3,48844.57641
2,2000,74,16,2,24,6,3,49553.49591
2,2000,74,16,3,8,6,3,48940.48361
2,2000,74,16,3,24,6,3,49649.40311
2,2000,74,16,4,8,6,3,49028.12191
2,2000,74,16,4,24,6,3,49737.04141
2,2000,74,24,1,8,6,4,49284.52851
2,2000,74,24,1,24,6,4,49993.44801
2,2000,74,24,2,8,6,4,49385.88381
2,2000,74,24,2,24,6,4,50094.80331
2,2000,74,24,3,8,6,4,49481.79101
2,2000,74,24,3,24,6,4,50190.71051
2,2000,74,24,4,8,6,4,49569.42931
2,2000,74,24,4,24,6,4,50278.34881
2,2000,74,32,1,8,6,5,49744.90991
2,2000,74,32,1,24,6,5,50453.82941
2,2000,74,32,2,8,6,5,49846.26521
2,2000,74,32,2,24,6,5,50555.18471
2,2000,74,32,3,8,6,5,49942.17241
2,2000,74,32,3,24,6,5,50651.09191
2,2000,74,32,4,8,6,5,50029.81071
2,2000,74,32,4,24,6,5,50738.73021
2,2000,74,40,1,8,6,6,50056.74351
2,2000,74,40,1,24,6,6,50765.66301
2,2000,74,40,2,8,6,6,50158.09881
2,2000,74,40,2,24,6,6,50867.01831
2,2000,74,40,3,8,6,6,50254.00601
2,2000,74,40,3,24,6,6,50962.92551
2,2000,74,40,4,8,6,6,50341.64431
2,2000,74,40,4,24,6,6,51050.56381
2,2000,74,49,1,8,6,7,50464.32091
2,2000,74,49,1,24,6,7,51173.24041
2,2000,74,49,2,8,6,7,50565.67621
2,2000,74,49,2,24,6,7,51274.59571
2,2000,74,49,3,8,6,7,50661.58341
2,2000,74,49,3,24,6,7,51370.50291
2,2000,74,49,4,8,6,7,50749.22171
2,2000,74,49,4,24,6,7,51458.14121
2,2000,74,57,1,8,6,8,51313.90151
2,2000,74,57,1,24,6,8,52022.82101
2,2000,74,57,2,8,6,8,51415.25681
2,2000,74,57,2,24,6,8,52124.17631
2,2000,74,57,3,8,6,8,51511.16401
2,2000,74,57,3,24,6,8,52220.08351
2,2000,74,57,4,8,6,8,51598.80231
2,2000,74,57,4,24,6,8,52307.72181
2,2000,83,16,1,8,6,3,49316.01041
2,2000,83,16,1,24,6,3,50024.92991
2,2000,83,16,2,8,6,3,49417.36571
2,2000,83,16,2,24,6,3,50126.28521
2,2000,83,16,3,8,6,3,49513.27291
2,2000,83,16,3,24,6,3,50222.19241
2,2000,83,16,4,8,6,3,49600.91121
2,2000,83,16,4,24,6,3,50309.83071
2,2000,83,24,1,8,6,4,49843.31781
2,2000,83,24,1,24,6,4,50552.23731
2,2000,83,24,2,8,6,4,49944.67311
2,2000,83,24,2,24,6,4,50653.59261
2,2000,83,24,3,8,6,4,50040.58031
2,2000,83,24,3,24,6,4,50749.49981
2,2000,83,24,4,8,6,4,50128.21861
2,2000,83,24,4,24,6,4,50837.13811
2,2000,83,32,1,8,6,5,50303.69921
2,2000,83,32,1,24,6,5,51012.61871
2,2000,83,32,2,8,6,5,50405.05451
2,2000,83,32,2,24,6,5,51113.97401
2,2000,83,32,3,8,6,5,50500.96171
2,2000,83,32,3,24,6,5,51209.88121
2,2000,83,32,4,8,6,5,50588.60001
2,2000,83,32,4,24,6,5,51297.51951
2,2000,83,40,1,8,6,6,50615.53281
2,2000,83,40,1,24,6,6,51324.45231
2,2000,83,40,2,8,6,6,50716.88811
2,2000,83,40,2,24,6,6,51425.80761
2,2000,83,40,3,8,6,6,50812.79531
2,2000,83,40,3,24,6,6,51521.71481
2,2000,83,40,4,8,6,6,50900.43361
2,2000,83,49,1,8,6,7,51023.11021
2,2000,83,49,1,24,6,7,51732.02971
2,2000,83,49,2,8,6,7,51124.46551
2,2000,83,49,2,24,6,7,51833.38501
2,2000,83,49,3,8,6,7,51220.37271
2,2000,83,49,3,24,6,7,51929.29221
2,2000,83,49,4,8,6,7,51308.01101
2,2000,83,57,1,8,6,8,51872.69081
2,2000,83,57,1,24,6,8,52581.61031
2,2000,83,57,2,8,6,8,51974.04611
2,2000,83,57,2,24,6,8,52682.96561
2,2000,83,57,3,8,6,8,52069.95331
2,2000,83,57,3,24,6,8,52778.87281
2,2000,83,57,4,8,6,8,52157.59161
2,2000,83,57,4,24,6,8,52866.51111
2,2000,92,16,1,8,6,3,49984.30721
2,2000,92,16,1,24,6,3,50693.22671
2,2000,92,16,2,8,6,3,50085.66251
2,2000,92,16,2,24,6,3,50794.58201
2,2000,92,16,3,8,6,3,50181.56971
2,2000,92,16,3,24,6,3,50890.48921
2,2000,92,16,4,8,6,3,50269.20801
2,2000,92,16,4,24,6,3,50978.12751
2,2000,92,24,1,8,6,4,50525.61461
2,2000,92,24,1,24,6,4,51234.53411
2,2000,92,24,2,8,6,4,50626.96991
2,2000,92,24,2,24,6,4,51335.88941
2,2000,92,24,3,8,6,4,50722.87711
2,2000,92,24,3,24,6,4,51431.79661
2,2000,92,24,4,8,6,4,50810.51541
2,2000,92,24,4,24,6,4,51519.43491
2,2000,92,32,1,8,6,5,50985.99601
2,2000,92,32,1,24,6,5,51694.91551
2,2000,92,32,2,8,6,5,51087.35131
2,2000,92,32,2,24,6,5,51796.27081
2,2000,92,32,3,8,6,5,51183.25851
2,2000,92,32,3,24,6,5,51892.17801
2,2000,92,32,4,8,6,5,51270.89681
2,2000,92,32,4,24,6,5,51979.81631
2,2000,92,40,1,8,6,6,51297.82961
2,2000,92,40,1,24,6,6,52006.74911
2,2000,92,40,2,8,6,6,51399.18491
2,2000,92,40,2,24,6,6,52108.10441
2,2000,92,40,3,8,6,6,51495.09211
2,2000,92,40,3,24,6,6,52204.01161
2,2000,92,40,4,8,6,6,51582.73041
2,2000,92,40,4,24,6,6,52291.64991
2,2000,92,49,1,8,6,7,51705.40701
2,2000,92,49,1,24,6,7,52414.32651
2,2000,92,49,2,8,6,7,51806.76231
2,2000,92,49,2,24,6,7,52515.68181
2,2000,92,49,3,8,6,7,51902.66951
2,2000,92,49,3,24,6,7,52611.58901
2,2000,92,49,4,8,6,7,51990.30781
2,2000,92,49,4,24,6,7,52699.22731
2,2000,92,57,1,8,6,8,52554.98761
2,2000,92,57,1,24,6,8,53263.90711
2,2000,92,57,2,8,6,8,52656.34291
2,2000,92,57,2,24,6,8,53365.26241
2,2000,92,57,3,8,6,8,52752.25011
2,2000,92,57,3,24,6,8,53461.16961
2,2000,92,57,4,8,6,8,52839.88841
2,2000,92,57,4,24,6,8,53548.80791
2,2000,95,16,1,8,6,3,51007.46601
2,2000,95,16,1,24,6,3,51716.38551
2,2000,95,16,2,8,6,3,51108.82131
2,2000,95,16,2,24,6,3,51817.74081
2,2000,95,16,3,8,6,3,51204.72851
2,2000,95,16,3,24,6,3,51913.64801
2,2000,95,16,4,8,6,3,51292.36681
2,2000,95,16,4,24,6,3,52001.28631
2,2000,95,24,1,8,6,4,51548.77341
2,2000,95,24,1,24,6,4,52257.69291
2,2000,95,24,2,8,6,4,51650.12871
2,2000,95,24,2,24,6,4,52359.04821
2,2000,95,24,3,8,6,4,51746.03591
2,2000,95,24,3,24,6,4,52454.95541
2,2000,95,24,4,8,6,4,51833.67421
2,2000,95,24,4,24,6,4,52542.59371
2,2000,95,32,1,8,6,5,52009.15481
2,2000,95,32,1,24,6,5,52718.07431
2,2000,95,32,2,8,6,5,52110.51011
2,2000,95,32,2,24,6,5,52819.42961
2,2000,95,32,3,8,6,5,52206.41731
2,2000,95,32,3,24,6,5,52915.33681
2,2000,95,32,4,8,6,5,52294.05561
2,2000,95,32,4,24,6,5,53002.97511
2,2000,95,40,1,8,6,6,52320.98841
2,2000,95,40,1,24,6,6,53029.90791
2,2000,95,40,2,8,6,6,52422.34371
2,2000,95,40,2,24,6,6,53131.26321
2,2000,95,40,3,8,6,6,52518.25091
2,2000,95,40,3,24,6,6,53227.17041
2,2000,95,40,4,8,6,6,52605.88921
2,2000,95,40,4,24,6,6,53314.80871
2,2000,95,49,1,8,6,7,52728.56581
2,2000,95,49,1,24,6,7,53437.48531
2,2000,95,49,2,8,6,7,52829.92111
2,2000,95,49,2,24,6,7,53538.84061
2,2000,95,49,3,8,6,7,52925.82831
2,2000,95,49,3,24,6,7,53634.74781
2,2000,95,49,4,8,6,7,53013.46661
2,2000,95,49,4,24,6,7,53722.38611
2,2000,95,57,1,8,6,8,53578.14641
2,2000,95,57,1,24,6,8,54287.06591
2,2000,95,57,2,8,6,8,53679.50171
2,2000,95,57,2,24,6,8,54388.42121
2,2000,95,57,3,8,6,8,53775.40891
2,2000,95,57,3,24,6,8,54484.32841
2,2000,95,57,4,8,6,8,53863.04721
2,2000,95,57,4,24,6,8,54571.96671
1,1800,20,16,1,8,6,3,38006.65326
1,1800,20,16,1,24,6,3,38715.57276
1,1800,20,16,2,8,6,3,38108.00856
1,1800,20,16,2,24,6,3,38816.92806
1,1800,20,16,3,8,6,3,38203.91576
1,1800,20,16,3,24,6,3,38912.83526
1,1800,20,16,4,8,6,3,38291.55406
1,1800,20,16,4,24,6,3,39000.47356
1,1800,20,24,1,8,6,4,38547.96066
1,1800,20,24,1,24,6,4,39256.88016
1,1800,20,24,2,8,6,4,38649.31596
1,1800,20,24,2,24,6,4,39358.23546
1,1800,20,24,3,8,6,4,38745.22316
1,1800,20,24,3,24,6,4,39454.14266
1,1800,20,24,4,8,6,4,38832.86146
1,1800,20,24,4,24,6,4,39541.78096
1,1800,20,32,1,8,6,5,39008.34206
1,1800,20,32,1,24,6,5,39717.26156
1,1800,20,32,2,8,6,5,39109.69736
